Linux 3.19.0-28-generic (storm6) 	04/14/2016 	_x86_64_	(1 CPU)

03:37:30 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:39:08 PM     all     40.40      0.00     15.66      0.00      0.00     43.94
03:39:10 PM     all     38.42      0.00     18.72      0.00      0.00     42.86
03:39:12 PM     all     43.88      0.00     14.29      0.00      0.00     41.84
03:39:14 PM     all     42.13      0.00     14.72      0.00      0.00     43.15
03:39:16 PM     all     38.58      0.00     15.23      0.00      0.00     46.19
03:39:18 PM     all     41.33      0.00     15.82      0.00      0.00     42.86
03:39:20 PM     all     44.06      0.00     14.36      0.00      0.00     41.58
03:39:22 PM     all     39.80      0.00     15.42      0.00      0.00     44.78
03:39:24 PM     all     44.90      0.00     14.29      0.00      0.00     40.82
03:39:26 PM     all     45.36      0.00     13.40      0.00      0.00     41.24
03:39:28 PM     all     42.64      0.00     17.77      0.00      0.00     39.59
03:39:30 PM     all     37.30      0.00     14.59      0.00      0.00     48.11
03:39:32 PM     all     42.21      0.00     15.08      0.00      0.00     42.71
03:39:34 PM     all     46.50      0.00     12.50      0.00      0.00     41.00
03:39:36 PM     all     44.62      0.00     13.33      0.00      0.00     42.05
03:39:38 PM     all     40.31      0.00     12.57      0.00      0.00     47.12
03:39:40 PM     all     42.29      0.00     14.93      0.00      0.00     42.79
03:39:42 PM     all     38.19      0.00     17.09      0.50      0.00     44.22
03:39:44 PM     all     43.37      0.00     14.80      0.00      0.00     41.84
03:39:46 PM     all     42.49      0.00     13.99      0.00      0.00     43.52
03:39:48 PM     all     38.83      0.00     15.43      0.00      0.00     45.74
03:39:50 PM     all     45.05      0.00     13.37      0.00      0.00     41.58
03:39:52 PM     all     41.03      0.00     13.85      0.00      0.00     45.13
03:39:54 PM     all     40.74      0.00     13.76      0.00      0.00     45.50
03:39:56 PM     all     43.68      0.00     13.16      0.00      0.00     43.16
03:39:58 PM     all     41.24      0.00     14.95      0.00      0.00     43.81
03:40:00 PM     all     38.97      0.00     15.38      0.00      0.00     45.64
03:40:02 PM     all     43.52      0.00     11.92      0.52      0.00     44.04
03:40:04 PM     all     46.70      0.00     13.20      0.00      0.00     40.10
03:40:06 PM     all     37.37      0.00     16.67      0.00      0.00     45.96
03:40:08 PM     all     41.05      0.00     12.11      0.00      0.00     46.84
03:40:10 PM     all     40.20      0.00     14.57      0.00      0.00     45.23
03:40:12 PM     all     38.54      0.00     15.10      0.00      0.00     46.35
03:40:14 PM     all     40.74      0.00     13.23      0.00      0.00     46.03
03:40:16 PM     all     42.57      0.00     13.86      0.00      0.00     43.56
03:40:18 PM     all     35.90      0.00     19.49      0.00      0.00     44.62
03:40:20 PM     all     40.93      0.00     16.06      0.00      0.00     43.01
03:40:22 PM     all     41.41      0.00     13.64      0.00      0.00     44.95
03:40:24 PM     all     40.80      0.00     15.92      0.00      0.00     43.28
03:40:26 PM     all     42.86      0.00     12.24      0.00      0.00     44.90
03:40:28 PM     all     37.76      0.00     14.80      0.00      0.00     47.45
03:40:30 PM     all     37.76      0.00     16.33      0.00      0.00     45.92
03:40:32 PM     all     41.79      0.00     14.93      0.00      0.00     43.28
03:40:34 PM     all     42.86      0.00     11.82      0.00      0.00     45.32
03:40:36 PM     all     41.67      0.00     17.16      0.00      0.00     41.18
03:40:38 PM     all     42.35      0.00     13.78      0.00      0.00     43.88
03:40:40 PM     all     46.91      0.00     17.53      0.00      0.00     35.57
03:40:42 PM     all     45.73      0.00     19.10      0.00      0.00     35.18
03:40:44 PM     all     47.03      0.00     21.78      0.00      0.00     31.19
03:40:46 PM     all     45.73      0.00     19.10      0.00      0.00     35.18
03:40:48 PM     all     47.21      0.00     18.27      0.00      0.00     34.52
03:40:50 PM     all     46.46      0.00     16.16      0.00      0.00     37.37
03:40:52 PM     all     46.43      0.00     15.31      0.00      0.00     38.27
03:40:54 PM     all     46.97      0.00     19.19      0.00      0.00     33.84
03:40:56 PM     all     45.00      0.00     18.00      0.00      0.00     37.00
03:40:58 PM     all     43.88      0.00     17.35      0.00      0.00     38.78
03:41:00 PM     all     45.26      0.00     17.89      0.00      0.00     36.84
03:41:02 PM     all     47.03      0.00     17.33      0.00      0.00     35.64
03:41:04 PM     all     47.45      0.00     15.82      0.00      0.00     36.73
03:41:06 PM     all     44.33      0.00     19.70      0.00      0.00     35.96
03:41:08 PM     all     45.83      0.00     17.19      0.00      0.00     36.98
03:41:10 PM     all     46.11      0.00     15.54      0.00      0.00     38.34
03:41:12 PM     all     42.55      0.00     21.28      0.00      0.00     36.17
03:41:14 PM     all     46.27      0.00     20.90      0.00      0.00     32.84
03:41:16 PM     all     45.41      0.00     17.35      0.00      0.00     37.24
03:41:18 PM     all     48.44      0.00     18.23      0.00      0.00     33.33
03:41:20 PM     all     46.11      0.00     17.62      0.00      0.00     36.27
03:41:22 PM     all     43.92      0.00     15.34      0.00      0.00     40.74
03:41:24 PM     all     44.72      0.00     11.06      0.00      0.00     44.22
03:41:26 PM     all     53.85      0.00     20.00      0.00      0.00     26.15
03:41:28 PM     all     57.50      0.00     18.00      0.00      0.00     24.50
03:41:30 PM     all     45.79      0.00     16.32      0.00      0.00     37.89
03:41:32 PM     all     44.56      0.00     19.17      0.00      0.00     36.27
03:41:34 PM     all     52.45      0.00     15.69      0.00      0.00     31.86
03:41:36 PM     all     45.36      0.00     20.10      0.00      0.00     34.54
03:41:38 PM     all     43.59      0.00     21.03      0.00      0.00     35.38
03:41:40 PM     all     48.70      0.00     18.13      0.00      0.00     33.16
03:41:42 PM     all     47.47      0.00     19.70      0.00      0.00     32.83
03:41:44 PM     all     46.27      0.00     18.91      0.00      0.00     34.83
03:41:46 PM     all     48.77      0.00     15.27      0.49      0.00     35.47
03:41:48 PM     all     47.50      0.00     17.50      0.00      0.00     35.00
03:41:50 PM     all     46.94      0.00     16.84      0.00      0.00     36.22
03:41:52 PM     all     45.96      0.00     17.17      0.00      0.00     36.87
03:41:54 PM     all     44.44      0.00     19.19      0.00      0.00     36.36
03:41:56 PM     all     48.76      0.00     15.42      0.00      0.00     35.82
03:41:58 PM     all     51.28      0.00     14.87      0.00      0.00     33.85
03:42:00 PM     all     48.26      0.00     16.92      0.00      0.00     34.83
03:42:02 PM     all     45.08      0.00     18.65      0.00      0.00     36.27
03:42:04 PM     all     42.05      0.00     16.92      0.00      0.00     41.03
03:42:06 PM     all     46.91      0.00     15.46      0.00      0.00     37.63
03:42:08 PM     all     46.80      0.00     19.21      0.00      0.00     33.99
03:42:10 PM     all     45.08      0.00     17.62      0.00      0.00     37.31
03:42:12 PM     all     45.08      0.00     19.69      0.00      0.00     35.23
03:42:14 PM     all     45.23      0.00     18.59      0.00      0.00     36.18
03:42:16 PM     all     47.15      0.00     15.03      0.00      0.00     37.82
03:42:18 PM     all     48.29      0.00     17.56      0.00      0.00     34.15
03:42:20 PM     all     44.04      0.00     19.17      0.00      0.00     36.79
03:42:22 PM     all     42.33      0.00     16.93      0.00      0.00     40.74
03:42:24 PM     all     44.04      0.00     13.99      0.00      0.00     41.97
03:42:26 PM     all     46.39      0.00     15.46      0.00      0.00     38.14
03:42:28 PM     all     48.17      0.00     14.14      0.00      0.00     37.70
03:42:30 PM     all     46.53      0.00     17.33      0.00      0.00     36.14
03:42:32 PM     all     42.71      0.00     20.83      0.52      0.00     35.94
03:42:34 PM     all     46.00      0.00     19.00      0.00      0.00     35.00
03:42:36 PM     all     46.07      0.00     16.23      0.00      0.00     37.70
03:42:38 PM     all     45.77      0.00     19.40      0.00      0.00     34.83
03:42:40 PM     all     44.27      0.00     18.23      0.00      0.00     37.50
03:42:42 PM     all     40.74      0.00     19.05      0.00      0.00     40.21
03:42:44 PM     all     44.39      0.00     18.18      0.00      0.00     37.43
03:42:46 PM     all     44.72      0.00     17.09      0.00      0.00     38.19
03:42:48 PM     all     47.74      0.00     18.09      0.00      0.00     34.17
03:42:50 PM     all     45.55      0.00     16.75      0.00      0.00     37.70
03:42:52 PM     all     43.01      0.00     15.54      0.00      0.00     41.45
03:42:54 PM     all     46.70      0.00     14.72      0.00      0.00     38.58
03:42:56 PM     all     46.23      0.00     19.10      0.00      0.00     34.67
03:42:58 PM     all     49.75      0.00     17.26      0.00      0.00     32.99
03:43:00 PM     all     44.62      0.00     15.90      0.00      0.00     39.49
03:43:02 PM     all     44.62      0.00     16.92      0.00      0.00     38.46
03:43:04 PM     all     44.67      0.00     19.29      0.00      0.00     36.04
03:43:06 PM     all     48.47      0.00     15.82      0.00      0.00     35.71
03:43:08 PM     all     46.15      0.00     17.79      0.00      0.00     36.06
03:43:10 PM     all     45.60      0.00     21.24      0.00      0.00     33.16
03:43:12 PM     all     43.15      0.00     18.78      0.00      0.00     38.07
03:43:14 PM     all     45.13      0.00     18.46      0.00      0.00     36.41
03:43:16 PM     all     45.18      0.00     16.75      0.00      0.00     38.07
03:43:18 PM     all     46.94      0.00     14.80      0.00      0.00     38.27
03:43:20 PM     all     44.44      0.00     15.66      0.00      0.00     39.90
03:43:22 PM     all     48.50      0.00     17.00      0.00      0.00     34.50
03:43:24 PM     all     46.60      0.00     16.23      0.00      0.00     37.17
03:43:26 PM     all     47.74      0.00     17.59      0.00      0.00     34.67
03:43:28 PM     all     46.70      0.00     20.81      0.00      0.00     32.49
03:43:30 PM     all     46.00      0.00     21.00      0.00      0.00     33.00
03:43:32 PM     all     45.50      0.00     19.00      0.50      0.00     35.00
03:43:34 PM     all     47.18      0.00     17.95      0.00      0.00     34.87
03:43:36 PM     all     46.67      0.00     17.44      0.00      0.00     35.90
03:43:38 PM     all     42.78      0.00     18.04      0.00      0.00     39.18
03:43:40 PM     all     43.08      0.00     20.00      0.00      0.00     36.92
03:43:42 PM     all     45.99      0.00     13.90      0.00      0.00     40.11
03:43:44 PM     all     45.08      0.00     20.21      0.00      0.00     34.72
03:43:46 PM     all     45.41      0.00     18.37      0.00      0.00     36.22
03:43:48 PM     all     42.71      0.00     20.31      0.00      0.00     36.98
03:43:50 PM     all     43.23      0.00     19.27      0.00      0.00     37.50
03:43:52 PM     all     46.04      0.00     20.30      0.00      0.00     33.66
03:43:54 PM     all     44.22      0.00     18.59      0.00      0.00     37.19
03:43:56 PM     all     48.45      0.00     15.46      0.00      0.00     36.08
03:43:58 PM     all     44.90      0.00     17.35      0.00      0.00     37.76
03:44:00 PM     all     47.72      0.00     17.77      0.00      0.00     34.52
03:44:02 PM     all     45.23      0.00     19.10      0.50      0.00     35.18
03:44:04 PM     all     45.41      0.00     16.84      0.00      0.00     37.76
03:44:06 PM     all     44.85      0.00     19.07      0.00      0.00     36.08
03:44:08 PM     all     45.83      0.00     19.27      0.00      0.00     34.90
03:44:11 PM     all     48.73      0.00     21.32      0.00      0.00     29.95
03:44:13 PM     all     47.74      0.00     19.60      0.00      0.00     32.66
03:44:15 PM     all     48.47      0.00     17.35      0.00      0.00     34.18
03:44:17 PM     all     43.72      0.00     17.59      0.00      0.00     38.69


03:44:18 PM     all     44.63      0.00     17.51      0.00      0.00     37.85
Average:        all     43.66      0.00     16.50      0.02      0.00     39.82
