Linux 3.19.0-28-generic (storm6) 	04/14/2016 	_x86_64_	(1 CPU)

10:59:23 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:00:21 PM     all     17.46      0.00      7.94      0.00      0.00     74.60
11:00:23 PM     all     15.62      0.00      8.85      0.00      0.00     75.52
11:00:25 PM     all     19.35      0.00      4.84      0.00      0.00     75.81
11:00:27 PM     all     19.00      0.00      7.00      0.00      0.00     74.00
11:00:29 PM     all     21.00      0.00      7.00      0.00      0.00     72.00
11:00:31 PM     all     16.06      0.00      8.81      0.00      0.00     75.13
11:00:33 PM     all     19.50      0.00     10.00      0.00      0.00     70.50
11:00:35 PM     all     18.13      0.00     10.36      0.00      0.00     71.50
11:00:37 PM     all     16.75      0.00      9.95      0.00      0.00     73.30
11:00:39 PM     all     35.42      0.00      8.33      0.00      0.00     56.25
11:00:41 PM     all     18.09      0.00      7.45      0.00      0.00     74.47
11:00:43 PM     all     15.96      0.00      7.45      0.00      0.00     76.60
11:00:45 PM     all     19.10      0.00      8.04      0.50      0.00     72.36
11:00:47 PM     all     23.83      0.00      7.77      0.00      0.00     68.39
11:00:49 PM     all     15.43      0.00      7.98      0.00      0.00     76.60
11:00:51 PM     all     17.19      0.00      8.33      0.00      0.00     74.48
11:00:53 PM     all     18.27      0.00     10.15      0.00      0.00     71.57
11:00:55 PM     all     17.44      0.00      8.21      0.00      0.00     74.36
11:00:57 PM     all     15.82      0.00     10.20      0.00      0.00     73.98
11:00:59 PM     all     25.89      0.00     10.66      0.00      0.00     63.45
11:01:01 PM     all     20.21      0.00      9.33      0.00      0.00     70.47
11:01:03 PM     all     20.90      0.00      9.95      0.00      0.00     69.15
11:01:05 PM     all     20.60      0.00      8.54      0.00      0.00     70.85
11:01:07 PM     all     19.59      0.00      6.70      0.00      0.00     73.71
11:01:09 PM     all     18.56      0.00     10.31      0.00      0.00     71.13
11:01:11 PM     all     17.26      0.00      8.63      0.51      0.00     73.60
11:01:13 PM     all     16.58      0.00     10.55      0.00      0.00     72.86
11:01:15 PM     all     19.39      0.00      8.16      0.00      0.00     72.45
11:01:17 PM     all     20.30      0.00      8.91      0.00      0.00     70.79
11:01:19 PM     all     18.04      0.00      8.25      0.00      0.00     73.71
11:01:21 PM     all     19.39      0.00      8.16      0.00      0.00     72.45
11:01:23 PM     all     16.41      0.00     11.28      0.00      0.00     72.31
11:01:25 PM     all     22.44      0.00      7.80      0.00      0.00     69.76
11:01:27 PM     all     17.28      0.00      7.85      0.00      0.00     74.87
11:01:29 PM     all     19.49      0.00      8.21      0.00      0.00     72.31
11:01:31 PM     all     16.67      0.00     12.12      0.00      0.00     71.21
11:01:33 PM     all     17.37      0.00      7.89      0.00      0.00     74.74
11:01:35 PM     all     20.92      0.00      9.18      0.00      0.00     69.90
11:01:37 PM     all     17.00      0.00     10.50      0.00      0.00     72.50
11:01:39 PM     all     17.20      0.00      5.91      0.00      0.00     76.88
11:01:41 PM     all     15.79      0.00      7.37      0.00      0.00     76.84
11:01:43 PM     all     16.04      0.00      6.42      0.00      0.00     77.54
11:01:45 PM     all     18.59      0.00      8.54      0.50      0.00     72.36
11:01:47 PM     all     20.30      0.00      7.92      0.00      0.00     71.78
11:01:49 PM     all     18.46      0.00      7.18      0.00      0.00     74.36
11:01:51 PM     all     19.27      0.00      6.77      0.00      0.00     73.96
11:01:53 PM     all     15.18      0.00      8.90      0.00      0.00     75.92
11:01:55 PM     all     18.46      0.00      9.23      0.00      0.00     72.31
11:01:57 PM     all     19.00      0.00      9.00      0.00      0.00     72.00
11:01:59 PM     all     21.13      0.00      7.22      0.00      0.00     71.65
11:02:01 PM     all     17.77      0.00      9.64      0.00      0.00     72.59
11:02:03 PM     all     19.29      0.00      7.11      0.00      0.00     73.60
11:02:05 PM     all     17.10      0.00      8.29      0.52      0.00     74.09
11:02:07 PM     all     20.30      0.00      8.63      0.00      0.00     71.07
11:02:09 PM     all     18.42      0.00      6.32      0.00      0.00     75.26
11:02:11 PM     all     15.98      0.00      8.25      0.00      0.00     75.77
11:02:13 PM     all     20.20      0.00      6.57      0.00      0.00     73.23
11:02:15 PM     all     20.62      0.00      6.70      0.00      0.00     72.68
11:02:17 PM     all     20.71      0.00      6.57      0.00      0.00     72.73
11:02:19 PM     all     19.69      0.00      6.22      0.00      0.00     74.09
11:02:21 PM     all     20.40      0.00      9.95      0.00      0.00     69.65
11:02:23 PM     all     17.68      0.00      8.59      0.00      0.00     73.74
11:02:25 PM     all     17.53      0.00      7.73      0.00      0.00     74.74
11:02:27 PM     all     17.28      0.00      7.33      0.00      0.00     75.39
11:02:29 PM     all     15.82      0.00      9.18      0.00      0.00     75.00
11:02:31 PM     all     17.17      0.00     11.11      0.00      0.00     71.72
11:02:33 PM     all     16.75      0.00      9.42      0.00      0.00     73.82
11:02:35 PM     all     23.62      0.00     10.55      0.50      0.00     65.33
11:02:37 PM     all     20.40      0.00      8.46      0.00      0.00     71.14
11:02:39 PM     all     18.09      0.00     10.55      0.00      0.00     71.36
11:02:41 PM     all     19.49      0.00      7.18      0.00      0.00     73.33
11:02:43 PM     all     20.40      0.00      8.96      0.00      0.00     70.65
11:02:45 PM     all     18.32      0.00      7.85      0.00      0.00     73.82
11:02:47 PM     all     17.53      0.00      8.76      0.00      0.00     73.71
11:02:49 PM     all     18.78      0.00      9.14      0.00      0.00     72.08
11:02:51 PM     all     19.37      0.00      7.85      0.00      0.00     72.77
11:02:53 PM     all     19.07      0.00      8.25      0.00      0.00     72.68
11:02:55 PM     all     17.35      0.00     10.20      0.00      0.00     72.45
11:02:57 PM     all     17.11      0.00      7.49      0.00      0.00     75.40
11:02:59 PM     all     20.92      0.00      7.65      0.00      0.00     71.43
11:03:01 PM     all     18.97      0.00      8.21      0.00      0.00     72.82
11:03:03 PM     all     14.95      0.00     10.82      0.00      0.00     74.23
11:03:05 PM     all     18.37      0.00      7.65      0.51      0.00     73.47
11:03:07 PM     all     16.33      0.00     10.20      0.00      0.00     73.47
11:03:09 PM     all     16.92      0.00      9.74      0.00      0.00     73.33
11:03:11 PM     all     20.00      0.00      8.21      0.00      0.00     71.79
11:03:13 PM     all     22.45      0.00      8.16      0.00      0.00     69.39
11:03:15 PM     all     18.46      0.00      9.23      0.00      0.00     72.31
11:03:17 PM     all     18.18      0.00     10.10      0.00      0.00     71.72
11:03:19 PM     all     22.63      0.00      5.79      0.00      0.00     71.58
11:03:21 PM     all     16.58      0.00      8.81      0.00      0.00     74.61
11:03:23 PM     all     17.95      0.00      8.21      0.00      0.00     73.85
11:03:25 PM     all     16.58      0.00      7.77      0.00      0.00     75.65
11:03:27 PM     all     16.41      0.00      8.72      1.03      0.00     73.85
11:03:29 PM     all     16.40      0.00      7.41      0.00      0.00     76.19
11:03:31 PM     all     20.50      0.00      9.00      0.00      0.00     70.50
11:03:33 PM     all     20.73      0.00      9.33      0.00      0.00     69.95
11:03:35 PM     all     16.67      0.00      8.33      0.00      0.00     75.00
11:03:37 PM     all     17.68      0.00      8.08      1.52      0.00     72.73
11:03:39 PM     all     17.99      0.00      5.82      0.00      0.00     76.19
11:03:41 PM     all     17.55      0.00      6.38      0.00      0.00     76.06
11:03:43 PM     all     18.37      0.00      8.16      0.00      0.00     73.47
11:03:45 PM     all     17.68      0.00     10.10      0.51      0.00     71.72
11:03:47 PM     all     18.69      0.00      9.09      0.00      0.00     72.22
11:03:49 PM     all     18.37      0.00      9.69      0.00      0.00     71.94
11:03:51 PM     all     17.44      0.00     10.77      0.00      0.00     71.79
11:03:53 PM     all     15.71      0.00      7.33      0.00      0.00     76.96
11:03:55 PM     all     16.33      0.00      9.69      0.00      0.00     73.98
11:03:57 PM     all     17.19      0.00      7.81      0.00      0.00     75.00
11:03:59 PM     all     19.70      0.00      8.08      0.00      0.00     72.22
11:04:01 PM     all     20.69      0.00      9.85      0.00      0.00     69.46
11:04:03 PM     all     19.19      0.00      8.59      0.00      0.00     72.22
11:04:05 PM     all     17.41      0.00      9.45      0.50      0.00     72.64
11:04:07 PM     all     18.97      0.00      8.72      0.00      0.00     72.31
11:04:09 PM     all     20.00      0.00      7.37      0.00      0.00     72.63
11:04:11 PM     all     16.58      0.00     10.36      0.00      0.00     73.06
11:04:13 PM     all     20.00      0.00      9.00      0.00      0.00     71.00
11:04:15 PM     all     17.95      0.00     10.26      0.00      0.00     71.79
11:04:17 PM     all     18.18      0.00     11.11      0.00      0.00     70.71
11:04:19 PM     all     18.23      0.00      6.77      0.00      0.00     75.00
11:04:21 PM     all     16.84      0.00      7.89      0.00      0.00     75.26
11:04:23 PM     all     21.39      0.00      7.46      0.00      0.00     71.14
11:04:25 PM     all     21.43      0.00      6.63      0.51      0.00     71.43
11:04:27 PM     all     19.70      0.00      9.85      0.00      0.00     70.44
11:04:29 PM     all     17.71      0.00      9.38      0.00      0.00     72.92
11:04:31 PM     all     19.90      0.00      8.67      0.00      0.00     71.43
11:04:33 PM     all     18.88      0.00      8.67      0.00      0.00     72.45
11:04:35 PM     all     20.60      0.00      9.55      0.00      0.00     69.85
11:04:37 PM     all     20.81      0.00      8.12      0.00      0.00     71.07
11:04:39 PM     all     17.77      0.00     10.15      0.00      0.00     72.08
11:04:41 PM     all     19.60      0.00      7.54      0.00      0.00     72.86
11:04:43 PM     all     16.67      0.00     11.11      0.00      0.00     72.22
11:04:45 PM     all     21.11      0.00      7.54      0.00      0.00     71.36
11:04:47 PM     all     19.39      0.00     11.73      0.00      0.00     68.88
11:04:49 PM     all     21.65      0.00      6.19      0.00      0.00     72.16
11:04:51 PM     all     18.27      0.00      9.14      0.00      0.00     72.59
11:04:53 PM     all     15.71      0.00      8.90      0.00      0.00     75.39
11:04:55 PM     all     19.70      0.00      8.59      0.00      0.00     71.72
11:04:57 PM     all     19.60      0.00      8.04      0.00      0.00     72.36
11:04:59 PM     all     18.81      0.00      8.91      0.00      0.00     72.28
11:05:01 PM     all     19.07      0.00      7.73      0.00      0.00     73.20
11:05:03 PM     all     16.33      0.00      9.69      0.00      0.00     73.98
11:05:05 PM     all     18.23      0.00      7.81      0.52      0.00     73.44
11:05:07 PM     all     19.49      0.00      5.64      0.00      0.00     74.87
11:05:09 PM     all     18.85      0.00      6.81      0.00      0.00     74.35
11:05:11 PM     all     19.21      0.00      9.36      0.49      0.00     70.94
11:05:13 PM     all     20.90      0.00      8.96      0.00      0.00     70.15
11:05:15 PM     all     17.86      0.00      8.67      0.00      0.00     73.47
11:05:17 PM     all     20.41      0.00      7.65      0.00      0.00     71.94
11:05:19 PM     all     20.62      0.00      8.25      0.00      0.00     71.13
11:05:21 PM     all     13.90      0.00      8.56      0.00      0.00     77.54
11:05:23 PM     all     19.17      0.00      6.74      0.00      0.00     74.09
11:05:25 PM     all     20.40      0.00      8.96      0.00      0.00     70.65
11:05:27 PM     all     17.99      0.00      5.82      0.00      0.00     76.19
11:05:29 PM     all     17.01      0.00      7.73      0.00      0.00     75.26
11:05:31 PM     all     16.23      0.00      8.38      0.00      0.00     75.39
11:05:33 PM     all     18.18      0.00      8.59      0.00      0.00     73.23
11:05:35 PM     all     18.13      0.00      6.74      0.00      0.00     75.13
11:05:37 PM     all     19.90      0.00      9.69      0.00      0.00     70.41
11:05:39 PM     all     18.46      0.00      8.21      0.00      0.00     73.33
11:05:41 PM     all     21.32      0.00      6.60      0.00      0.00     72.08
11:05:43 PM     all     21.61      0.00      9.05      0.00      0.00     69.35
11:05:45 PM     all     24.02      0.00      8.82      0.49      0.00     66.67
11:05:47 PM     all     17.68      0.00      9.09      0.00      0.00     73.23
11:05:49 PM     all     18.50      0.00      9.50      0.00      0.00     72.00
11:05:51 PM     all     18.88      0.00      6.12      0.00      0.00     75.00
11:05:53 PM     all     15.98      0.00      9.28      0.00      0.00     74.74
11:05:55 PM     all     18.46      0.00      8.72      0.00      0.00     72.82
11:05:57 PM     all     17.17      0.00      9.09      0.00      0.00     73.74
11:05:59 PM     all     24.08      0.00      9.42      0.00      0.00     66.49
11:06:01 PM     all     21.65      0.00      6.70      0.00      0.00     71.65
11:06:03 PM     all     17.11      0.00      8.02      0.00      0.00     74.87
11:06:05 PM     all     21.72      0.00     12.12      0.00      0.00     66.16
11:06:07 PM     all     20.51      0.00      6.15      0.00      0.00     73.33
11:06:09 PM     all     18.38      0.00      7.57      0.00      0.00     74.05
11:06:11 PM     all     20.20      0.00      9.09      0.00      0.00     70.71
11:06:13 PM     all     18.91      0.00      8.46      0.00      0.00     72.64
11:06:15 PM     all     18.09      0.00      9.55      0.50      0.00     71.86
11:06:17 PM     all     22.16      0.00      8.25      0.00      0.00     69.59
11:06:19 PM     all     22.45      0.00     10.71      0.00      0.00     66.84
11:06:21 PM     all     22.28      0.00      8.81      0.00      0.00     68.91
11:06:23 PM     all     15.18      0.00     10.99      0.00      0.00     73.82
11:06:25 PM     all     21.21      0.00     10.10      0.00      0.00     68.69
11:06:27 PM     all     21.72      0.00      8.59      0.00      0.00     69.70
11:06:29 PM     all     17.01      0.00      8.76      0.00      0.00     74.23
11:06:31 PM     all     18.97      0.00      7.69      0.00      0.00     73.33
11:06:33 PM     all     17.71      0.00      8.33      0.00      0.00     73.96
11:06:35 PM     all     17.46      0.00      6.88      0.00      0.00     75.66
11:06:37 PM     all     15.00      0.00     12.50      0.00      0.00     72.50
11:06:39 PM     all     19.10      0.00      9.55      0.00      0.00     71.36
11:06:41 PM     all     22.16      0.00      9.28      0.00      0.00     68.56
11:06:43 PM     all     18.13      0.00      7.77      0.00      0.00     74.09
11:06:45 PM     all     19.39      0.00     10.20      0.00      0.00     70.41
11:06:47 PM     all     19.69      0.00      9.33      0.00      0.00     70.98
11:06:49 PM     all     19.07      0.00      6.70      0.00      0.00     74.23
11:06:51 PM     all     16.58      0.00      7.25      0.52      0.00     75.65
11:06:53 PM     all     17.10      0.00      9.84      0.00      0.00     73.06
11:06:55 PM     all     20.41      0.00      7.14      0.00      0.00     72.45
11:06:57 PM     all     19.50      0.00      8.00      0.00      0.00     72.50
11:06:59 PM     all     20.30      0.00     10.15      0.00      0.00     69.54
11:07:01 PM     all     23.20      0.00     10.31      0.00      0.00     66.49


11:07:03 PM     all     16.00      0.00     10.67      0.00      0.00     73.33
Average:        all     19.11      0.00      8.52      0.05      0.00     72.32
